Age Category,Sex,num,Year,Time
42,M,2,2004,14484
42,M,1,2003,13064
29,M,1,2003,13023
46,M,4,2012,16525
37,M,4,2003,14375
39,M,4,2005,16753
44,M,4,2010,14750
35,M,1,2003,12593
30,F,1,2003,13610
52,M,1,2003,13272
41,F,2,2004,14787
43,F,2,2003,15870
36,M,4,2004,17183
44,M,4,2012,15513
37,M,4,2005,15603
35,M,4,2003,16241
39,F,1,2003,16227
27,F,1,2003,16115
49,M,3,2006,20748
46,M,3,2003,23145
50,M,3,2007,19741
48,M,1,2003,12063
42,M,1,2003,17521
44,M,1,2003,11530
39,M,1,2003,16427
41,M,1,2003,18327
28,M,1,2003,14166
33,M,1,2003,14007
42,M,2,2007,12767
38,M,2,2003,12599
28,M,1,2003,14293
48,M,1,2003,20502
30,M,1,2003,17269
38,F,1,2003,11981
24,M,1,2003,11994
24,F,1,2003,20402
43,F,2,2003,19582
44,F,2,2004,20652
49,M,1,2003,14881
46,M,2,2003,14380
44,M,2,2004,14642
22,F,1,2003,15911
32,F,1,2003,14953
36,M,1,2003,17194
40,F,1,2003,14641
27,M,1,2003,14019
28,M,1,2003,14159
41,M,1,2003,15704
32,F,1,2003,17442
38,M,1,2003,9828
35,M,2,2004,13528
34,M,2,2003,13351
40,F,1,2003,16056
28,M,1,2003,15175
33,M,2,2003,14137
35,M,2,2005,14788
44,F,8,2004,21429
43,F,8,2003,20238
52,F,8,2012,20910
51,F,8,2011,22108
48,F,8,2008,21807
46,F,8,2006,21662
49,F,8,2009,22376
45,F,8,2005,22604
40,F,2,2004,14359
39,F,2,2003,14117
51,M,3,2003,17816
53,M,3,2006,16535
53,M,3,2005,15505
42,M,2,2003,11879
44,M,2,2006,11734
57,M,2,2008,17224
52,M,2,2003,14435
44,M,2,2003,10968
48,M,2,2006,12434
39,M,1,2003,15295
36,M,2,2003,11581
41,M,2,2008,13275
37,M,4,2003,14889
40,M,4,2006,15963
39,M,4,2005,14100
38,M,4,2004,15056
37,M,1,2003,12752
39,M,1,2003,13408
52,M,1,2003,19903
33,M,1,2003,13330
79,M,4,2006,23980
81,M,4,2007,24300
77,M,4,2003,17339
82,M,4,2008,21624
31,M,1,2003,13386
37,M,1,2003,11692
52,M,8,2011,17832
44,M,8,2003,18436
46,M,8,2005,17159
47,M,8,2006,15768
49,M,8,2008,16231
53,M,8,2012,19101
48,M,8,2007,17559
45,M,8,2004,18234
53,M,5,2003,13472
57,M,5,2007,15504
56,M,5,2006,14887
54,M,5,2004,13868
55,M,5,2005,14039
44,F,2,2003,18427
38,F,2,2004,19935
28,M,1,2003,17534
22,M,3,2004,11827
23,M,3,2005,11804
21,M,3,2003,14229
31,F,1,2003,15276
25,M,1,2003,18231
40,F,1,2003,16902
53,F,5,2003,20890
58,F,5,2008,19912
55,F,5,2005,20349
57,F,5,2007,19983
56,F,5,2006,20885
32,M,1,2003,16954
26,F,1,2003,15552
29,M,1,2003,16585
28,M,2,2004,14755
27,M,2,2003,15239
30,F,1,2003,15674
41,F,1,2003,18999
26,F,2,2003,13906
28,F,2,2005,15392
43,F,1,2003,15780
47,M,1,2003,16771
30,F,1,2003,14882
46,M,1,2003,14355
42,M,2,2004,20616
41,M,2,2003,18387
71,M,2,2003,21596
72,M,2,2004,22399
38,M,1,2003,15824
26,F,1,2003,17707
33,F,1,2003,14671
42,M,5,2012,14735
33,M,5,2003,15789
45,M,5,2015,13692
35,M,5,2005,15918
41,M,5,2011,13797
52,M,1,2003,14787
30,F,1,2003,16285
28,M,1,2003,16610
36,F,2,2003,15385
37,F,2,2004,16540
53,M,2,2003,13715
57,M,2,2007,16525
40,M,12,2015,17122
33,M,12,2004,14576
37,M,12,2009,15219
31,M,12,2003,14440
40,M,12,2012,17667
36,M,12,2008,16252
39,M,12,2011,17641
35,M,12,2006,16320
35,M,12,2007,16815
38,M,12,2010,19289
33,M,12,2005,15792
42,M,12,2014,19505
52,M,1,2003,12231
57,F,2,2006,16283
55,F,2,2003,15435
45,F,4,2004,17289
47,F,4,2006,16726
46,F,4,2005,16014
44,F,4,2003,15430
41,M,3,2007,12256
39,M,3,2005,13125
37,M,3,2003,11684
35,F,1,2003,18330
33,M,1,2003,12725
50,M,11,2015,13919
42,M,11,2005,12768
42,M,11,2006,13878
44,M,11,2007,16093
40,M,11,2003,13700
40,M,11,2004,13597
49,M,11,2012,14070
46,M,11,2009,17036
45,M,11,2008,14931
51,M,11,2014,16172
47,M,11,2010,17552
34,F,2,2004,16659
36,F,2,2003,15523
28,M,1,2003,14944
56,M,1,2003,14321
50,M,1,2003,17114
50,M,1,2003,16674
50,M,4,2005,13720
49,M,4,2004,14357
51,M,4,2006,15650
48,M,4,2003,14459
52,M,1,2003,15100
33,F,1,2003,19233
33,F,1,2003,16097
34,M,1,2003,15684
51,M,2,2011,12021
43,M,2,2003,12973
32,M,2,2003,11783
35,M,2,2006,11664
35,M,4,2005,12717
34,M,4,2004,15727
36,M,4,2006,12362
33,M,4,2003,12442
39,F,1,2003,15786
56,F,1,2003,15911
34,M,1,2003,14133
37,M,2,2003,12725
30,M,2,2004,13786
46,F,1,2003,18962
50,M,1,2003,17914
48,M,2,2005,12215
46,M,2,2003,12233
38,M,1,2003,16328
39,M,1,2003,15323
36,M,1,2003,16899
45,F,1,2003,21181
37,F,2,2004,24860
36,F,2,2003,20812
45,M,1,2003,12836
46,M,1,2003,14311
25,M,1,2003,16053
28,M,1,2003,18741
40,M,1,2003,13517
45,M,3,2004,14597
44,M,3,2003,17571
47,M,3,2006,16178
35,M,2,2004,13687
32,M,2,2003,12821
45,F,2,2003,14143
47,F,2,2005,14407
40,M,5,2003,10474
49,M,5,2012,12903
43,M,5,2006,13353
45,M,5,2008,10618
51,M,5,2014,12979
59,M,5,2012,16201
54,M,5,2006,12915
52,M,5,2004,13035
52,M,5,2005,12930
50,M,5,2003,13300
29,M,3,2004,13325
28,M,3,2003,13778
46,F,1,2003,17552
40,M,1,2003,13509
30,F,1,2003,13642
38,F,1,2003,20538
50,M,3,2006,14381
48,M,3,2004,14429
47,M,3,2003,13460
35,M,1,2003,15240
35,M,3,2005,13570
33,M,3,2003,12925
36,M,3,2006,14412
56,M,1,2003,13902
33,F,1,2003,20953
26,F,2,2003,16660
27,F,2,2011,18694
39,M,1,2003,13969
31,F,2,2004,13820
30,F,2,2003,14122
47,M,1,2003,13228
22,M,1,2003,11034
44,F,3,2004,17464
41,F,3,2003,18663
45,F,3,2006,19570
41,F,1,2003,16872
48,M,1,2003,14229
33,M,1,2003,15533
31,F,2,2003,15555
29,F,2,2004,14993
32,M,1,2003,13149
23,M,1,2003,10908
62,M,1,2003,21309
33,M,1,2003,15007
41,F,2,2003,16719
48,F,2,2010,19901
31,M,1,2003,13798
64,M,1,2003,16905
53,M,1,2003,17525
28,M,2,2012,11975
29,M,2,2003,13837
32,F,1,2003,15513
44,M,1,2003,14050
40,F,1,2003,14003
51,M,1,2003,14032
29,M,1,2003,10462
34,M,1,2003,15682
44,M,7,2012,14428
35,M,7,2003,13772
39,M,7,2007,12579
37,M,7,2005,13476
38,M,7,2006,12433
36,M,7,2004,12736
32,F,1,2003,12963
32,M,7,2003,13226
38,M,7,2009,15533
33,M,7,2004,13233
40,M,7,2011,16252
36,M,7,2007,13875
34,M,7,2005,12966
37,M,7,2008,14286
44,M,1,2003,11274
37,F,5,2004,15175
38,F,5,2005,15183
44,F,5,2011,13804
43,F,5,2010,15898
36,F,5,2003,14568
47,M,1,2003,16121
56,M,1,2003,12028
50,M,4,2003,14232
54,M,4,2007,15910
52,M,4,2005,14780
51,M,4,2004,16808
50,F,1,2003,14505
36,M,1,2003,13459
32,M,1,2003,12646
40,M,1,2003,14913
40,F,1,2003,15268
36,M,1,2003,16404
44,F,1,2003,19687
38,F,1,2003,19012
36,M,2,2006,10467
36,M,2,2003,11308
41,M,1,2003,15810
56,M,1,2003,15516
45,F,1,2003,17895
59,F,2,2009,20683
53,F,2,2003,19721
30,M,1,2003,16077
43,F,1,2003,23781
55,M,1,2003,17421
45,F,1,2003,14654
61,F,1,2003,20475
34,M,2,2004,14265
29,M,2,2003,13851
43,M,1,2003,14557
28,M,1,2003,11163
29,F,1,2003,19156
36,F,2,2008,18870
31,F,2,2003,18625
39,M,2,2003,16824
45,M,2,2009,15919
40,M,3,2004,12893
45,M,3,2009,12558
39,M,3,2003,14325
53,M,1,2003,23354
34,M,1,2003,13952
39,M,4,2003,13887
40,M,4,2004,14433
43,M,4,2007,14340
41,M,4,2005,14295
32,M,1,2003,13051
31,M,1,2003,15526
32,M,1,2003,16087
36,F,1,2003,17110
50,M,1,2003,14626
42,M,1,2003,12053
22,M,1,2003,15133
42,F,1,2003,16029
29,M,3,2003,12152
33,M,3,2007,13527
30,M,3,2004,11725
59,M,2,2003,15677
60,M,2,2004,14194
36,F,1,2003,16317
59,M,2,2006,19917
49,M,2,2003,12083
49,M,1,2003,14653
32,F,1,2003,11396
41,M,1,2003,15019
63,M,7,2008,13986
66,M,7,2011,14174
60,M,7,2006,12853
58,M,7,2003,12796
62,M,7,2007,14917
65,M,7,2010,14287
64,M,7,2009,13643
44,M,4,2010,13949
39,M,4,2005,11476
45,M,4,2011,12532
37,M,4,2003,12672
36,M,1,2003,14492
54,M,2,2004,17698
53,M,2,2003,14586
28,M,2,2004,14099
30,M,2,2003,15161
33,M,1,2003,17731
47,M,1,2003,19575
33,M,3,2003,10270
35,M,3,2004,10896
28,M,2,2003,13645
32,M,2,2007,12861
49,F,1,2003,13602
28,M,1,2003,14211
50,M,1,2003,14003
56,M,1,2003,15519
44,M,1,2003,16760
46,M,2,2003,14265
51,M,2,2008,13316
35,M,1,2003,14936
39,F,1,2003,12477
35,F,1,2003,14810
36,M,1,2003,14613
33,M,1,2003,22283
38,M,1,2003,16733
57,F,1,2003,24287
25,M,2,2003,17702
36,M,2,2014,19299
37,M,6,2003,11917
43,M,6,2007,16157
22,M,6,2005,19230
35,M,6,2004,11555
21,M,6,2004,20045
39,M,6,2006,12422
38,F,2,2004,14514
37,F,2,2003,14937
56,F,2,2006,24299
53,F,2,2003,22146
47,M,2,2003,17218
48,M,2,2004,17243
36,F,1,2003,13877
35,M,2,2004,13926
34,M,2,2003,17960
44,M,3,2004,14978
42,M,3,2003,13323
44,M,3,2005,15143
31,F,1,2003,15222
49,M,4,2007,17261
47,M,4,2005,17906
53,M,4,2011,17385
45,M,4,2003,15714
44,M,4,2007,14824
41,M,4,2004,15238
42,M,4,2005,15812
40,M,4,2003,14646
56,M,4,2003,13735
61,M,4,2008,14379
67,M,4,2014,15546
62,M,4,2009,14418
41,F,2,2003,16979
39,F,2,2004,15338
55,M,7,2005,15521
53,M,7,2003,12883
57,M,7,2007,17110
61,M,7,2011,14868
59,M,7,2009,14890
54,M,7,2004,14381
56,M,7,2006,15948
44,M,1,2003,20604
43,F,2,2005,16674
41,F,2,2003,16066
49,M,1,2003,15575
35,M,1,2003,12865
37,M,1,2003,11002
39,F,1,2003,16804
53,F,1,2003,11307
38,F,2,2003,17321
45,F,2,2010,17157
37,M,1,2003,13219
52,F,2,2004,16088
51,F,2,2003,14264
55,M,1,2003,15935
22,F,1,2003,17871
47,F,1,2003,22298
46,F,1,2003,19407
31,F,1,2003,22795
39,F,1,2003,25017
41,M,1,2003,15614
57,M,1,2003,15309
34,F,1,2003,17560
43,F,7,2009,15089
45,F,7,2011,15649
38,F,7,2004,14369
37,F,7,2003,14910
39,F,7,2005,14708
41,F,7,2007,15451
40,F,7,2006,14214
44,M,1,2003,16436
24,F,2,2004,20298
30,F,2,2003,16215
32,M,2,2004,16182
31,M,2,2003,14728
32,M,1,2003,13258
35,F,2,2004,13986
34,F,2,2003,13744
33,M,1,2003,17844
24,M,1,2003,11629
40,M,1,2003,15783
37,M,6,2004,16982
40,M,6,2007,12921
38,M,6,2005,13054
36,M,6,2003,13111
39,M,6,2006,12209
58,M,2,2012,21649
49,M,2,2003,20211
34,M,3,2003,16389
42,M,3,2011,14203
36,M,3,2005,13951
31,M,2,2003,13837
39,M,2,2012,15936
49,M,1,2003,17472
43,M,1,2003,11797
54,F,1,2003,24678
40,F,4,2014,17196
33,F,4,2007,16934
30,F,4,2004,15980
29,F,4,2003,13984
40,F,1,2003,13551
33,M,1,2003,13591
51,M,1,2003,21039
31,M,1,2003,16475
31,M,1,2003,21060
29,M,7,2004,13655
45,M,7,2005,17988
43,M,7,2005,13282
47,M,7,2007,18700
45,M,7,2003,13665
45,M,1,2003,13476
60,F,1,2003,17745
38,F,2,2003,13919
40,F,1,2003,22195
39,M,1,2003,13710
46,M,2,2007,17766
42,M,2,2003,16060
42,M,2,2012,11496
33,M,2,2003,11017
42,F,1,2003,13236
41,F,1,2003,14262
55,F,1,2003,22766
48,F,1,2003,17442
41,F,2,2004,16683
40,F,2,2003,16328
39,M,1,2003,15724
66,M,3,2007,16834
64,M,3,2005,17609
62,M,3,2003,15570
40,F,1,2003,14314
30,F,1,2003,22222
34,M,1,2003,15155
49,M,1,2003,22227
39,M,4,2006,13116
42,M,4,2007,15498
37,M,4,2004,13773
38,M,4,2003,11543
49,M,2,2003,16625
55,M,2,2009,17089
39,F,1,2003,10502
50,M,1,2003,17487
29,F,1,2003,17560
39,M,1,2003,12480
42,M,1,2003,13422
26,M,1,2003,14760
39,M,1,2003,20741
40,M,1,2003,19877
31,M,2,2003,19396
40,M,2,2012,14874
37,M,1,2003,15046
38,F,1,2003,13316
33,M,3,2009,9313
28,M,3,2006,9043
27,M,3,2003,11409
29,M,1,2003,16215
35,F,1,2003,17638
43,M,1,2003,10764
35,M,1,2003,11320
47,F,1,2003,16624
44,M,1,2003,17399
42,M,2,2003,12442
43,M,2,2004,14229
45,M,2,2005,17267
43,M,2,2003,16073
33,M,1,2003,12285
23,M,2,2003,15644
34,M,2,2014,15574
38,F,1,2003,14402
36,M,2,2004,14306
33,M,2,2003,14993
39,M,2,2003,19279
41,M,2,2005,19341
36,M,3,2009,15712
30,M,3,2003,18718
52,M,3,2014,14530
43,M,3,2005,12941
41,M,3,2003,11917
43,M,1,2003,13923
49,M,1,2003,11122
41,M,2,2003,17556
47,M,2,2012,23884
25,M,1,2003,13618
33,F,1,2003,13062
27,F,1,2003,12866
31,M,1,2003,14355
44,M,1,2003,15827
39,F,1,2003,15203
25,F,1,2003,22085
35,M,2,2006,11738
32,M,2,2003,11579
35,M,2,2004,14215
34,M,2,2003,12407
23,M,1,2003,15911
46,M,3,2003,14942
54,M,3,2011,16838
48,M,3,2004,15955
46,M,1,2003,14663
34,F,1,2003,16081
41,M,1,2003,12628
30,M,1,2003,11125
37,F,1,2003,13749
57,M,1,2003,17223
46,M,1,2003,14797
50,M,1,2003,15573
25,M,1,2003,14649
63,M,1,2003,17204
34,F,2,2003,15270
35,F,2,2004,14323
51,F,1,2003,20743
35,F,1,2003,16960
59,M,1,2003,13641
35,M,1,2003,11255
55,M,3,2005,17120
53,M,3,2003,17182
59,M,3,2009,18459
45,M,1,2003,13179
35,M,1,2003,17710
34,F,1,2003,14411
41,M,1,2003,13862
27,F,3,2003,11398
30,F,3,2006,13113
28,F,3,2004,12046
48,M,1,2003,14236
42,F,1,2003,13672
35,F,5,2004,13215
38,F,5,2007,14448
37,F,5,2006,13865
34,F,5,2003,12464
36,F,5,2005,12767
29,M,1,2003,18067
39,M,9,2003,12559
46,M,9,2010,14041
43,M,9,2007,13795
45,M,9,2009,13924
48,M,9,2012,15420
41,M,9,2005,15110
42,M,9,2006,13429
44,M,9,2008,12799
40,M,9,2004,13849
59,M,3,2005,17315
60,M,3,2006,18519
57,M,3,2003,17661
60,F,5,2006,16823
61,F,5,2007,18209
57,F,5,2003,16984
58,F,5,2004,17242
59,F,5,2005,17389
39,M,3,2003,11115
43,M,3,2007,13744
44,M,2,2003,12876
48,M,2,2007,15647
29,F,1,2003,22758
28,F,1,2003,14696
46,M,1,2003,14612
36,M,2,2003,13753
45,M,2,2012,13395
34,M,1,2003,13502
44,F,1,2003,15779
19,M,1,2003,20566
35,M,1,2003,11633
27,F,1,2003,15857
62,M,1,2003,20078
47,M,2,2006,13446
44,M,2,2003,13444
31,F,2,2003,15153
45,M,2,2015,19059
59,M,3,2004,14891
58,M,3,2003,14618
62,M,3,2007,17239
40,F,1,2003,17067
55,M,5,2009,16592
49,M,5,2003,15240
51,M,5,2005,15296
58,M,5,2006,15664
44,M,5,2004,15918
45,M,1,2003,14629
43,M,1,2003,12028
32,M,1,2003,14213
50,F,1,2003,15495
37,M,4,2003,13455
38,M,4,2004,14102
39,M,4,2005,14224
39,M,4,2006,13892
43,M,3,2006,21063
40,M,3,2003,17693
45,M,3,2008,24006
46,M,2,2010,22538
39,M,2,2003,17981
24,M,1,2003,14332
35,F,2,2003,13779
44,F,2,2012,15479
35,F,2,2010,14769
28,F,2,2003,17380
65,M,1,2003,15923
35,M,1,2003,13204
44,M,1,2003,11931
41,M,3,2005,16744
39,M,3,2003,15763
40,M,3,2004,17597
39,M,1,2003,14661
34,M,2,2005,18147
31,M,2,2003,16465
59,M,3,2007,23011
58,M,3,2006,19832
55,M,3,2003,17308
45,M,1,2003,12551
52,M,2,2003,13462
54,M,2,2006,14268
35,F,1,2003,17428
39,M,6,2010,14686
38,M,6,2009,14651
34,M,6,2005,15876
41,M,6,2012,16263
37,M,6,2008,14742
32,M,6,2003,15920
29,M,1,2003,15543
41,F,3,2004,17285
43,F,3,2006,18035
40,F,3,2003,17282
39,M,1,2003,11492
38,F,1,2003,16516
27,M,1,2003,13130
35,M,1,2003,12719
29,M,1,2003,13495
50,M,1,2003,12938
35,F,1,2003,17959
38,M,2,2003,17025
24,F,1,2003,13452
43,M,1,2003,16776
52,F,2,2003,21044
54,F,2,2005,23535
37,F,1,2003,18687
56,M,11,2008,21486
53,M,11,2005,20656
52,M,11,2004,21085
57,M,11,2009,22504
60,M,11,2015,22697
54,M,11,2006,21756
55,M,11,2007,21350
59,M,11,2011,22864
58,M,11,2010,22898
51,M,11,2003,20706
60,M,11,2012,22169
39,M,1,2003,12948
39,M,1,2003,12993
36,M,1,2003,16600
58,M,2,2004,16982
57,M,2,2003,15630
40,M,3,2003,13222
41,M,3,2004,14597
40,M,1,2003,16972
48,M,1,2003,19629
29,M,2,2003,15792
27,M,2,2004,15982
33,F,1,2003,18441
26,F,1,2003,14609
55,M,2,2003,14316
54,M,2,2004,14571
30,M,1,2003,13539
52,M,3,2011,20764
44,M,3,2003,19111
49,M,3,2008,17321
39,F,1,2003,13179
46,M,1,2003,20718
27,F,1,2003,18659
45,M,1,2003,13287
38,M,1,2003,15161
45,M,2,2003,12992
46,M,2,2004,15109
52,M,1,2003,12177
37,F,1,2003,13127
44,M,4,2012,13587
48,M,4,2004,18708
51,M,4,2007,12721
47,M,4,2003,12366
28,F,1,2003,14356
38,M,3,2003,14441
43,M,3,2008,13054
40,M,3,2015,22121
38,M,2,2005,14458
36,M,2,2003,12619
58,M,8,2005,14708
56,M,8,2003,17743
63,M,8,2010,20344
59,M,8,2006,14214
57,M,8,2004,14369
60,M,8,2007,15450
62,M,8,2009,15089
64,M,8,2011,15649
36,F,2,2003,17068
40,F,2,2006,17279
39,M,1,2003,16368
44,M,1,2003,13919
27,M,1,2003,15365
31,F,1,2003,20013
27,F,1,2003,20911
33,F,1,2003,14026
30,F,1,2003,15428
69,M,1,2003,22076
31,M,1,2003,15939
33,F,1,2003,15158
44,M,1,2003,13222
40,F,1,2003,13138
51,M,1,2003,16401
53,M,3,2004,12714
54,M,3,2005,13403
52,M,3,2003,13072
59,M,1,2003,24706
49,F,1,2003,18405
26,F,1,2003,14862
55,F,4,2006,19080
53,F,4,2004,17152
54,F,4,2005,17466
52,F,4,2003,17384
43,F,4,2007,17001
47,F,4,2011,15656
41,F,4,2005,16641
39,F,4,2003,16038
57,F,11,2012,19054
49,F,11,2004,17784
56,F,11,2011,17800
48,F,11,2003,17743
55,F,11,2010,20343
60,F,11,2015,17314
51,F,11,2006,16525
59,F,11,2014,19315
50,F,11,2005,19408
52,F,11,2007,15538
54,F,11,2009,15655
48,F,2,2008,20141
43,F,2,2003,17769
35,M,1,2003,14780
40,M,1,2003,11494
32,M,1,2003,12647
29,M,1,2003,7943
63,M,2,2003,14289
64,M,2,2004,16012
55,M,1,2003,15292
51,M,6,2014,15331
44,M,6,2007,15282
40,M,6,2003,14895
43,M,6,2006,13785
42,M,6,2005,13767
57,F,1,2003,18434
34,M,1,2003,14809
41,M,1,2003,15994
49,M,1,2003,19017
45,M,3,2004,11072
45,M,3,2005,11699
43,M,3,2003,10963
42,M,3,2004,17635
43,M,3,2005,17357
41,M,3,2003,16046
34,F,1,2003,15278
35,F,1,2003,14814
47,M,1,2003,18488
36,M,1,2003,16588
30,M,1,2003,14959
33,F,1,2003,17272
32,M,1,2003,12074
55,F,1,2003,21522
39,M,1,2003,14353
65,M,4,2007,20186
66,M,4,2006,19778
61,M,4,2003,17071
64,M,4,2004,18488
29,M,1,2003,20710
44,M,1,2003,13088
38,M,1,2003,12903
26,M,1,2003,13994
37,M,1,2003,12562
36,M,1,2003,14563
33,M,1,2003,12169
45,M,1,2003,15902
35,F,2,2003,16035
42,F,2,2010,21367
28,F,1,2003,14963
38,M,2,2003,12126
39,M,2,2004,12077
39,F,1,2003,19903
62,M,1,2003,22765
26,M,1,2003,11579
44,M,1,2003,12402
33,M,5,2006,12870
31,M,5,2003,13385
31,M,5,2004,12576
33,M,5,2005,11320
35,M,5,2007,13605
42,M,1,2003,13860
53,M,2,2003,16112
48,M,2,2004,19005
39,F,1,2003,18413
32,F,1,2003,14051
31,F,1,2003,17160
16,M,1,2003,14872
52,M,3,2003,13477
54,M,3,2005,14578
56,M,3,2007,17247
45,M,1,2004,13288
45,M,4,2011,16675
42,M,4,2008,15964
38,M,4,2004,15811
46,M,4,2012,17798
38,F,1,2004,15311
36,F,1,2004,16764
23,F,1,2004,14499
19,M,1,2004,15436
56,M,3,2006,15160
54,M,3,2004,16740
58,M,3,2008,14271
40,M,1,2004,20599
36,M,1,2004,17457
42,M,1,2004,16984
32,F,1,2004,19606
33,M,1,2004,13259
48,M,1,2004,18001
38,M,1,2004,14473
33,M,1,2004,14969
41,F,3,2004,16484
42,F,3,2005,16650
44,F,3,2007,16553
57,M,3,2007,13753
53,M,3,2004,13473
58,M,3,2008,13946
27,M,2,2005,14279
26,M,2,2004,17308
47,M,1,2004,12543
28,M,3,2011,11316
22,F,3,2004,13761
22,F,3,2005,14102
38,M,1,2004,14855
30,F,1,2004,17185
29,M,1,2004,20919
57,M,4,2009,19856
52,M,4,2004,18462
53,M,4,2005,18063
56,M,4,2008,18134
52,M,1,2004,20469
44,F,2,2006,13798
42,F,2,2004,13770
43,M,6,2005,17328
46,M,6,2008,17803
44,M,6,2006,18886
45,M,6,2007,17973
42,M,6,2004,17716
37,M,1,2004,15283
39,M,1,2004,13811
38,M,1,2004,16246
25,M,1,2004,16423
45,F,1,2004,19402
47,F,1,2004,21305
45,M,1,2004,11913
44,M,1,2004,18270
35,F,1,2004,20128
38,M,1,2004,15992
32,M,1,2004,17885
43,M,1,2004,16310
50,M,3,2005,17697
49,M,3,2004,17527
50,M,3,2006,18456
34,M,1,2004,16449
49,M,1,2004,15644
35,F,1,2004,13831
33,M,1,2004,16762
40,M,1,2004,11300
49,M,1,2004,14731
38,M,8,2009,13653
40,M,8,2015,13840
39,M,8,2010,12394
36,M,8,2007,12512
33,M,8,2004,13629
40,M,8,2011,13569
41,M,8,2012,15370
37,M,8,2008,12299
57,M,1,2004,14453
18,M,1,2004,18791
41,M,1,2004,16035
37,M,1,2004,20269
30,F,1,2004,12542
35,M,2,2004,14699
42,M,2,2011,16083
53,M,4,2008,15836
50,M,4,2004,14295
52,M,4,2007,15810
52,M,4,2006,13953
45,M,1,2004,12848
37,F,2,2004,17971
44,F,2,2011,17897
28,M,1,2004,18362
21,F,1,2004,15245
55,M,1,2004,11650
42,M,3,2005,20779
41,M,3,2004,19054
44,M,3,2007,15029
34,M,1,2004,13157
37,M,1,2004,15665
56,M,1,2004,15519
30,M,2,2006,19681
28,M,2,2004,17413
39,M,1,2004,14974
31,M,1,2004,18798
34,M,2,2004,19303
35,M,2,2005,13621
22,F,1,2004,18949
45,M,4,2006,20779
44,M,4,2005,20550
40,M,4,2014,13813
43,M,4,2004,19336
22,F,1,2004,14423
19,F,3,2004,15434
28,F,3,2006,16802
29,F,3,2007,16706
38,F,1,2004,20831
47,F,1,2004,18797
26,M,1,2004,14476
42,M,1,2004,11913
37,M,1,2004,16947
38,M,1,2004,18897
50,M,4,2004,17603
57,M,4,2011,16864
60,M,4,2014,17278
58,M,4,2012,15700
37,F,2,2005,12803
36,F,2,2004,13300
34,F,1,2004,18046
29,M,3,2004,15760
20,M,3,2015,13578
30,M,3,2005,14845
41,M,2,2006,13097
39,M,2,2004,13637
35,F,1,2004,21819
34,M,1,2004,19324
33,M,1,2004,12523
32,F,1,2004,25355
30,M,2,2006,14250
28,M,2,2004,15209
25,M,1,2004,10381
31,M,1,2004,12732
22,F,1,2004,12729
24,M,1,2004,13978
34,M,1,2004,15134
17,M,1,2004,13405
39,F,1,2004,15117
27,M,1,2004,12070
28,F,1,2004,22569
36,M,4,2004,18210
35,M,4,2011,13411
42,M,4,2014,17571
30,F,1,2004,22838
49,F,3,2006,17919
47,F,3,2004,13850
49,F,3,2005,16140
35,F,1,2004,19225
29,M,1,2004,11316
33,M,1,2004,13730
54,M,1,2004,20841
62,M,1,2004,19868
48,M,1,2004,17253
25,F,1,2004,18896
30,M,1,2004,16154
35,M,6,2007,13943
31,M,6,2004,12293
40,M,6,2012,12395
33,M,6,2005,11488
40,M,6,2015,13051
36,M,6,2008,13385
35,F,1,2004,17062
47,F,1,2004,23433
48,M,1,2004,15832
43,M,1,2004,17070
36,M,1,2004,17340
42,M,2,2005,15672
41,M,2,2004,15947
43,M,3,2005,13992
50,M,3,2012,13305
42,M,3,2004,14088
25,M,1,2004,17287
28,F,1,2004,16791
46,F,1,2004,15766
37,M,1,2004,19199
29,F,1,2004,18417
41,M,1,2004,17163
34,F,1,2004,16573
37,M,4,2012,18231
23,M,4,2004,14336
39,M,4,2005,17073
24,M,1,2004,9044
40,M,1,2004,13350
37,F,1,2004,15804
39,M,1,2004,15885
42,F,4,2006,13779
40,F,4,2004,18140
40,F,4,2005,13332
44,F,4,2009,13794
31,F,1,2004,15439
36,M,7,2011,15906
32,M,7,2007,17017
30,M,7,2005,16491
33,M,7,2008,18992
31,M,7,2006,20196
29,M,7,2004,19114
35,M,7,2010,16689
70,M,1,2004,20204
28,F,1,2004,13019
43,F,1,2004,23441
44,M,3,2007,15516
41,M,3,2004,13606
29,F,1,2004,14651
55,F,1,2004,13500
40,M,1,2004,18641
41,M,1,2004,16486
25,F,1,2004,17177
43,M,2,2004,14243
45,M,2,2007,16359
29,M,1,2004,18106
41,F,1,2004,16188
56,M,1,2004,19235
25,M,1,2004,13984
45,M,1,2004,21600
26,M,1,2004,15691
42,F,3,2004,17846
43,F,3,2005,17267
43,F,3,2006,16324
30,F,1,2004,18123
27,F,2,2006,17906
23,M,2,2004,17988
38,M,1,2004,12988
25,M,1,2004,18502
36,M,1,2004,15546
41,F,1,2004,17351
46,M,1,2004,13546
35,M,2,2005,14932
34,M,2,2004,16348
41,M,1,2004,22580
38,M,1,2004,12739
49,M,2,2005,16134
48,M,2,2004,19901
43,M,1,2004,12394
61,M,8,2011,21637
60,M,8,2006,22818
60,M,8,2010,23157
58,M,8,2008,21309
58,M,8,2004,19041
55,M,8,2005,21545
57,M,8,2007,22333
59,M,8,2009,22833
40,M,1,2004,18038
42,F,1,2004,14314
41,F,1,2004,13714
41,M,2,2004,16596
42,M,2,2005,14596
35,M,1,2004,15752
66,M,1,2004,19845
