Age Category,Sex,num,Year,Time,ageFactor
41,F,1,2011,17794,"[40,50)"
53,M,1,2011,13878,"[50,60)"
44,M,1,2011,12500,"[40,50)"
34,M,4,2011,15312,"[30,40)"
35,M,4,2012,15046,"[30,40)"
37,M,4,2014,16232,"[30,40)"
18,M,1,2011,12787,"[10,20)"
60,F,2,2011,21193,"[60,70)"
61,F,2,2012,21645,"[60,70)"
27,F,1,2011,20699,"[20,30)"
47,M,2,2012,14440,"[40,50)"
46,M,2,2011,14096,"[40,50)"
45,M,1,2011,15438,"[40,50)"
41,M,1,2011,15848,"[40,50)"
46,M,1,2011,16727,"[40,50)"
47,M,1,2011,13099,"[40,50)"
49,M,2,2011,18025,"[40,50)"
52,M,2,2014,21633,"[50,60)"
38,M,1,2011,20580,"[30,40)"
40,M,1,2011,16339,"[40,50)"
26,M,1,2011,17116,"[20,30)"
50,M,2,2011,16109,"[50,60)"
30,M,1,2011,17796,"[30,40)"
50,F,1,2011,20061,"[50,60)"
39,M,1,2011,18478,"[30,40)"
42,F,2,2012,23010,"[40,50)"
41,F,2,2011,22087,"[40,50)"
33,M,1,2011,11358,"[30,40)"
43,M,2,2011,15033,"[40,50)"
44,M,2,2012,15577,"[40,50)"
41,F,1,2011,15129,"[40,50)"
57,M,2,2012,15455,"[50,60)"
56,M,2,2011,14108,"[50,60)"
23,F,1,2011,12901,"[20,30)"
37,F,1,2011,19742,"[30,40)"
20,F,1,2011,15951,"[20,30)"
38,M,2,2012,11454,"[30,40)"
37,M,2,2011,11599,"[30,40)"
28,M,1,2011,16014,"[20,30)"
48,M,1,2011,17654,"[40,50)"
28,M,1,2011,10505,"[20,30)"
53,M,1,2011,15956,"[50,60)"
37,F,1,2011,16980,"[30,40)"
42,F,1,2011,15285,"[40,50)"
44,F,1,2011,21220,"[40,50)"
45,M,2,2011,17534,"[40,50)"
46,M,2,2012,16513,"[40,50)"
47,F,1,2011,16728,"[40,50)"
26,F,2,2011,14829,"[20,30)"
64,M,1,2011,12983,"[60,70)"
51,M,2,2011,17980,"[50,60)"
24,M,2,2012,15966,"[20,30)"
46,F,1,2011,17539,"[40,50)"
48,M,1,2011,18524,"[40,50)"
46,M,1,2011,16924,"[40,50)"
39,F,1,2011,14991,"[30,40)"
31,F,1,2011,14581,"[30,40)"
54,M,3,2012,19140,"[50,60)"
56,M,3,2014,21177,"[50,60)"
53,M,3,2011,18316,"[50,60)"
50,M,1,2011,13580,"[50,60)"
35,M,1,2011,11101,"[30,40)"
42,F,1,2011,14964,"[40,50)"
60,F,1,2011,20071,"[60,70)"
40,M,4,2011,17013,"[40,50)"
41,M,4,2012,14968,"[40,50)"
40,M,4,2015,15522,"[40,50)"
43,M,4,2014,15972,"[40,50)"
26,M,1,2011,15848,"[20,30)"
24,F,1,2011,14377,"[20,30)"
49,F,1,2011,18126,"[40,50)"
52,F,1,2011,16943,"[50,60)"
29,M,1,2011,15053,"[20,30)"
31,M,1,2011,13039,"[30,40)"
39,M,1,2011,20776,"[30,40)"
43,M,2,2011,12575,"[40,50)"
44,M,2,2012,14960,"[40,50)"
36,M,3,2012,10737,"[30,40)"
35,M,3,2011,10673,"[30,40)"
38,M,2,2011,13682,"[30,40)"
39,M,2,2012,13284,"[30,40)"
28,M,1,2011,15428,"[20,30)"
46,M,2,2011,12806,"[40,50)"
47,M,2,2012,12977,"[40,50)"
23,M,1,2011,16003,"[20,30)"
31,M,1,2011,19888,"[30,40)"
44,M,1,2011,13511,"[40,50)"
39,M,1,2011,15375,"[30,40)"
27,M,1,2011,13871,"[20,30)"
21,M,1,2011,16998,"[20,30)"
24,F,1,2011,20152,"[20,30)"
58,M,1,2011,17484,"[50,60)"
36,M,1,2011,11784,"[30,40)"
34,M,1,2011,13805,"[30,40)"
26,F,1,2011,12368,"[20,30)"
35,M,1,2011,17111,"[30,40)"
39,F,1,2011,18702,"[30,40)"
32,M,1,2011,16966,"[30,40)"
44,M,4,2014,11458,"[40,50)"
45,M,4,2015,10538,"[40,50)"
42,M,4,2012,15861,"[40,50)"
41,M,4,2011,12082,"[40,50)"
29,M,1,2011,13848,"[20,30)"
39,F,1,2011,16286,"[30,40)"
48,M,1,2011,15130,"[40,50)"
29,M,1,2011,14142,"[20,30)"
45,F,1,2011,14285,"[40,50)"
52,M,1,2011,15713,"[50,60)"
40,M,1,2011,11886,"[40,50)"
41,M,1,2011,18267,"[40,50)"
28,F,2,2011,16743,"[20,30)"
29,F,2,2012,19571,"[20,30)"
55,M,1,2011,16472,"[50,60)"
51,M,2,2011,11655,"[50,60)"
54,M,2,2014,12382,"[50,60)"
35,M,1,2011,13044,"[30,40)"
43,F,1,2011,16725,"[40,50)"
23,F,1,2011,18313,"[20,30)"
34,F,1,2011,10864,"[30,40)"
24,M,1,2011,11534,"[20,30)"
40,F,2,2011,17862,"[40,50)"
41,F,2,2012,19301,"[40,50)"
36,F,1,2011,16495,"[30,40)"
48,F,1,2011,14018,"[40,50)"
32,F,1,2011,16239,"[30,40)"
54,F,1,2011,17670,"[50,60)"
34,M,1,2011,11557,"[30,40)"
28,F,1,2011,14280,"[20,30)"
53,F,1,2011,22008,"[50,60)"
38,M,1,2011,20701,"[30,40)"
39,F,1,2011,18163,"[30,40)"
51,M,2,2014,13794,"[50,60)"
48,M,2,2011,15196,"[40,50)"
35,M,1,2011,14290,"[30,40)"
56,F,1,2011,16329,"[50,60)"
49,M,2,2011,13627,"[40,50)"
38,F,1,2011,15756,"[30,40)"
27,F,1,2011,20310,"[20,30)"
28,F,1,2011,15061,"[20,30)"
31,M,1,2011,12932,"[30,40)"
44,M,1,2011,14049,"[40,50)"
48,M,1,2011,16703,"[40,50)"
32,F,1,2011,14912,"[30,40)"
36,M,1,2011,20364,"[30,40)"
55,M,1,2011,21314,"[50,60)"
35,F,1,2011,17854,"[30,40)"
28,F,1,2011,13755,"[20,30)"
37,F,1,2011,12354,"[30,40)"
45,F,1,2011,16964,"[40,50)"
33,F,1,2011,13695,"[30,40)"
49,M,1,2011,17967,"[40,50)"
42,M,2,2012,17091,"[40,50)"
41,M,2,2011,14666,"[40,50)"
46,M,1,2011,15364,"[40,50)"
50,M,1,2011,16219,"[50,60)"
74,F,1,2011,18263,"[70,80)"
50,F,3,2012,14542,"[50,60)"
52,F,3,2014,16559,"[50,60)"
49,F,3,2011,14694,"[40,50)"
61,F,1,2011,18715,"[60,70)"
30,M,1,2011,17094,"[30,40)"
59,M,1,2011,14491,"[50,60)"
21,M,3,2012,14843,"[20,30)"
20,M,3,2011,17493,"[20,30)"
23,M,3,2014,15176,"[20,30)"
58,M,1,2011,13696,"[50,60)"
50,M,4,2015,16140,"[50,60)"
33,M,4,2012,13185,"[30,40)"
47,M,4,2011,13570,"[40,50)"
17,M,1,2011,16204,"[10,20)"
35,F,1,2011,16669,"[30,40)"
39,F,2,2012,16565,"[30,40)"
38,F,2,2011,15736,"[30,40)"
31,F,1,2011,15324,"[30,40)"
36,M,1,2011,18368,"[30,40)"
30,F,1,2011,16271,"[30,40)"
26,F,1,2011,13716,"[20,30)"
21,F,1,2011,19612,"[20,30)"
47,F,1,2011,14689,"[40,50)"
32,M,1,2011,15685,"[30,40)"
30,M,2,2011,13255,"[30,40)"
29,M,1,2011,14982,"[20,30)"
43,F,2,2011,13822,"[40,50)"
30,F,1,2011,12759,"[30,40)"
60,M,1,2011,20080,"[60,70)"
35,M,1,2011,15240,"[30,40)"
55,M,1,2011,12589,"[50,60)"
26,M,1,2011,16988,"[20,30)"
30,M,1,2011,15264,"[30,40)"
44,M,1,2011,18113,"[40,50)"
28,M,1,2011,17169,"[20,30)"
44,M,1,2011,15637,"[40,50)"
26,F,1,2011,18027,"[20,30)"
51,M,2,2012,14024,"[50,60)"
50,M,2,2011,13035,"[50,60)"
37,M,1,2011,17303,"[30,40)"
63,M,1,2011,17881,"[60,70)"
51,M,1,2011,14447,"[50,60)"
36,F,2,2011,17906,"[30,40)"
37,F,2,2012,17508,"[30,40)"
27,M,1,2011,19223,"[20,30)"
43,M,1,2011,16062,"[40,50)"
40,M,1,2011,12491,"[40,50)"
52,M,1,2011,17124,"[50,60)"
47,M,5,2011,17859,"[40,50)"
27,M,5,2014,14455,"[20,30)"
40,M,5,2015,17791,"[40,50)"
34,M,5,2014,22412,"[30,40)"
35,M,5,2012,14828,"[30,40)"
63,F,1,2011,13123,"[60,70)"
20,M,1,2011,15352,"[20,30)"
43,F,1,2011,16916,"[40,50)"
37,F,1,2011,13392,"[30,40)"
31,F,1,2011,19978,"[30,40)"
56,M,1,2011,20932,"[50,60)"
50,M,1,2011,14664,"[50,60)"
31,F,1,2011,13535,"[30,40)"
32,F,1,2011,16831,"[30,40)"
57,M,1,2011,12516,"[50,60)"
48,M,1,2011,13640,"[40,50)"
26,M,1,2011,11353,"[20,30)"
34,M,1,2011,13446,"[30,40)"
59,M,1,2011,14244,"[50,60)"
24,F,1,2011,16278,"[20,30)"
25,M,1,2011,13867,"[20,30)"
31,F,1,2011,22949,"[30,40)"
34,F,1,2011,17073,"[30,40)"
40,F,3,2012,15701,"[40,50)"
42,F,3,2014,16635,"[40,50)"
39,F,3,2011,15706,"[30,40)"
25,M,2,2011,15870,"[20,30)"
26,M,2,2012,14473,"[20,30)"
41,F,1,2011,14695,"[40,50)"
24,M,1,2011,15596,"[20,30)"
45,M,1,2011,18406,"[40,50)"
45,F,1,2011,19310,"[40,50)"
47,M,1,2011,11569,"[40,50)"
31,F,1,2011,13045,"[30,40)"
30,F,1,2011,17277,"[30,40)"
28,F,2,2011,15236,"[20,30)"
29,F,2,2012,17036,"[20,30)"
20,M,1,2011,14065,"[20,30)"
33,M,1,2011,13763,"[30,40)"
27,M,1,2011,15447,"[20,30)"
50,M,1,2011,16898,"[50,60)"
33,F,2,2012,19423,"[30,40)"
32,F,2,2011,19612,"[30,40)"
34,M,1,2011,16955,"[30,40)"
23,M,1,2011,16157,"[20,30)"
38,M,1,2011,21160,"[30,40)"
23,F,1,2011,16039,"[20,30)"
37,M,1,2011,12835,"[30,40)"
42,M,1,2011,20189,"[40,50)"
48,F,1,2011,18613,"[40,50)"
41,M,1,2011,14884,"[40,50)"
56,M,1,2011,18445,"[50,60)"
30,M,1,2011,13870,"[30,40)"
38,F,1,2011,12885,"[30,40)"
37,M,1,2011,10243,"[30,40)"
34,F,1,2011,15352,"[30,40)"
26,F,1,2011,18786,"[20,30)"
24,F,1,2011,15322,"[20,30)"
39,M,1,2011,20632,"[30,40)"
37,F,1,2011,16140,"[30,40)"
38,M,1,2011,12157,"[30,40)"
29,F,1,2011,15209,"[20,30)"
38,M,2,2011,18245,"[30,40)"
39,M,2,2012,18908,"[30,40)"
34,F,1,2011,18196,"[30,40)"
37,M,1,2011,17792,"[30,40)"
37,F,1,2011,15368,"[30,40)"
25,F,1,2011,16215,"[20,30)"
47,F,1,2011,19068,"[40,50)"
41,M,1,2011,13376,"[40,50)"
32,M,1,2011,16896,"[30,40)"
21,M,1,2011,17239,"[20,30)"
44,M,2,2011,15616,"[40,50)"
45,M,2,2012,14975,"[40,50)"
31,M,1,2011,17228,"[30,40)"
52,M,1,2011,11209,"[50,60)"
52,M,1,2011,16097,"[50,60)"
32,M,3,2012,16454,"[30,40)"
34,M,3,2014,17697,"[30,40)"
31,M,3,2011,17758,"[30,40)"
29,M,1,2011,15644,"[20,30)"
33,F,1,2011,22451,"[30,40)"
38,F,1,2011,16709,"[30,40)"
50,M,1,2011,15571,"[50,60)"
40,M,1,2011,14162,"[40,50)"
42,M,1,2011,14080,"[40,50)"
33,M,1,2011,20365,"[30,40)"
27,M,2,2012,13570,"[20,30)"
26,M,2,2011,13462,"[20,30)"
46,M,2,2011,13747,"[40,50)"
50,F,1,2011,18181,"[50,60)"
43,M,1,2011,11703,"[40,50)"
24,M,1,2011,14284,"[20,30)"
39,M,1,2011,16202,"[30,40)"
45,M,2,2012,12847,"[40,50)"
44,M,2,2011,13017,"[40,50)"
50,F,1,2011,18161,"[50,60)"
33,F,1,2011,17492,"[30,40)"
60,M,2,2014,15119,"[60,70)"
57,M,2,2011,16734,"[50,60)"
36,M,1,2011,12367,"[30,40)"
58,M,1,2011,20456,"[50,60)"
62,M,2,2012,17185,"[60,70)"
61,M,2,2011,18048,"[60,70)"
37,M,2,2012,10946,"[30,40)"
36,M,2,2011,11402,"[30,40)"
39,M,1,2011,14283,"[30,40)"
32,M,1,2011,15584,"[30,40)"
29,M,1,2011,15539,"[20,30)"
54,M,1,2011,21354,"[50,60)"
31,F,1,2011,18408,"[30,40)"
29,F,1,2011,19786,"[20,30)"
29,M,2,2012,18384,"[20,30)"
28,M,2,2011,15889,"[20,30)"
28,M,1,2011,18408,"[20,30)"
40,M,1,2011,15722,"[40,50)"
28,F,1,2011,14823,"[20,30)"
40,F,1,2011,18417,"[40,50)"
26,M,1,2011,11731,"[20,30)"
46,M,1,2011,18112,"[40,50)"
40,F,1,2011,19679,"[40,50)"
59,F,1,2011,14083,"[50,60)"
46,M,1,2011,17561,"[40,50)"
23,F,1,2011,14731,"[20,30)"
22,M,1,2011,14138,"[20,30)"
30,F,1,2011,15170,"[30,40)"
40,M,2,2012,19256,"[40,50)"
39,M,2,2011,19219,"[30,40)"
22,M,1,2011,17586,"[20,30)"
36,F,2,2014,19985,"[30,40)"
33,F,2,2011,20526,"[30,40)"
34,F,1,2011,16558,"[30,40)"
29,M,1,2011,16395,"[20,30)"
27,M,1,2011,16362,"[20,30)"
38,F,1,2011,18317,"[30,40)"
25,M,1,2011,15014,"[20,30)"
37,F,1,2011,15737,"[30,40)"
60,M,1,2011,17129,"[60,70)"
31,F,1,2011,12060,"[30,40)"
44,F,1,2011,15674,"[40,50)"
46,M,2,2011,19756,"[40,50)"
47,M,2,2012,20277,"[40,50)"
40,M,2,2011,16917,"[40,50)"
41,M,2,2012,16783,"[40,50)"
30,F,1,2011,19319,"[30,40)"
39,F,1,2011,12390,"[30,40)"
46,M,2,2012,18079,"[40,50)"
45,M,2,2011,17456,"[40,50)"
33,F,2,2011,13775,"[30,40)"
35,M,1,2011,12476,"[30,40)"
44,F,1,2011,14119,"[40,50)"
22,F,1,2011,14408,"[20,30)"
24,F,1,2011,17624,"[20,30)"
33,M,2,2012,18976,"[30,40)"
32,M,2,2011,18750,"[30,40)"
42,M,1,2011,11962,"[40,50)"
41,F,1,2011,16887,"[40,50)"
46,M,1,2011,12931,"[40,50)"
49,M,1,2011,14203,"[40,50)"
35,M,1,2011,19933,"[30,40)"
41,F,1,2011,17904,"[40,50)"
32,M,1,2011,12452,"[30,40)"
24,F,1,2011,20054,"[20,30)"
53,M,1,2011,16058,"[50,60)"
35,M,1,2011,14002,"[30,40)"
55,M,1,2011,16115,"[50,60)"
53,M,1,2011,16243,"[50,60)"
52,M,1,2011,11211,"[50,60)"
43,M,1,2011,21116,"[40,50)"
21,F,1,2011,15092,"[20,30)"
38,M,1,2011,13546,"[30,40)"
54,M,1,2011,15681,"[50,60)"
38,M,1,2011,15814,"[30,40)"
40,F,1,2011,14356,"[40,50)"
39,F,1,2011,18383,"[30,40)"
37,F,3,2011,14375,"[30,40)"
38,F,3,2012,15511,"[30,40)"
38,M,1,2011,12888,"[30,40)"
33,M,1,2011,18190,"[30,40)"
38,F,1,2011,16612,"[30,40)"
30,M,1,2011,14024,"[30,40)"
29,F,1,2011,20484,"[20,30)"
46,M,1,2011,19338,"[40,50)"
54,M,1,2011,17721,"[50,60)"
36,F,1,2011,15643,"[30,40)"
36,F,1,2011,16528,"[30,40)"
34,M,1,2011,15937,"[30,40)"
39,M,1,2011,17685,"[30,40)"
40,F,1,2011,16759,"[40,50)"
31,F,1,2011,22565,"[30,40)"
45,M,1,2011,11874,"[40,50)"
51,M,2,2011,15841,"[50,60)"
52,M,2,2012,18443,"[50,60)"
46,M,1,2011,20042,"[40,50)"
38,M,1,2011,10947,"[30,40)"
30,M,2,2012,16132,"[30,40)"
29,M,2,2011,15413,"[20,30)"
21,M,1,2011,20006,"[20,30)"
29,M,1,2011,17414,"[20,30)"
26,F,1,2011,16827,"[20,30)"
41,F,1,2011,14844,"[40,50)"
29,M,1,2011,21444,"[20,30)"
28,F,1,2011,19358,"[20,30)"
36,F,2,2012,16460,"[30,40)"
35,F,2,2011,14663,"[30,40)"
22,F,1,2011,17180,"[20,30)"
36,M,1,2011,21336,"[30,40)"
44,F,1,2011,13264,"[40,50)"
24,M,2,2011,15129,"[20,30)"
30,F,2,2012,16257,"[30,40)"
29,F,2,2011,15935,"[20,30)"
29,M,1,2011,10850,"[20,30)"
26,M,1,2011,18494,"[20,30)"
42,M,1,2011,13355,"[40,50)"
33,F,1,2011,20252,"[30,40)"
53,M,1,2011,12149,"[50,60)"
39,F,3,2012,18224,"[30,40)"
38,F,3,2011,15805,"[30,40)"
40,F,3,2015,16784,"[40,50)"
43,M,1,2011,16145,"[40,50)"
31,F,1,2011,21407,"[30,40)"
42,M,1,2011,19567,"[40,50)"
32,F,1,2011,15413,"[30,40)"
50,M,1,2011,17219,"[50,60)"
32,F,2,2012,17077,"[30,40)"
31,F,2,2011,16808,"[30,40)"
33,M,2,2012,22234,"[30,40)"
32,M,2,2011,18883,"[30,40)"
49,M,1,2011,17484,"[40,50)"
44,F,1,2011,12336,"[40,50)"
61,M,1,2011,18148,"[60,70)"
31,F,1,2011,15641,"[30,40)"
24,F,2,2012,15393,"[20,30)"
23,F,2,2011,15755,"[20,30)"
40,M,1,2011,16152,"[40,50)"
50,F,1,2011,14247,"[50,60)"
21,F,1,2011,16434,"[20,30)"
33,M,1,2011,22320,"[30,40)"
50,M,2,2012,19713,"[50,60)"
49,M,2,2011,17700,"[40,50)"
25,M,1,2011,16119,"[20,30)"
39,M,1,2011,15190,"[30,40)"
33,M,1,2011,13231,"[30,40)"
21,F,1,2011,15260,"[20,30)"
26,F,1,2011,20017,"[20,30)"
39,M,1,2011,12173,"[30,40)"
34,F,1,2011,16322,"[30,40)"
32,F,1,2011,17513,"[30,40)"
32,M,2,2011,9796,"[30,40)"
31,M,1,2011,19225,"[30,40)"
34,M,1,2011,12104,"[30,40)"
30,F,1,2011,13655,"[30,40)"
48,M,2,2012,14316,"[40,50)"
47,M,2,2011,14578,"[40,50)"
32,F,1,2011,16135,"[30,40)"
39,M,1,2011,14428,"[30,40)"
42,M,1,2011,12729,"[40,50)"
54,M,1,2011,16118,"[50,60)"
40,F,1,2011,16908,"[40,50)"
51,M,1,2011,19007,"[50,60)"
33,F,1,2011,14361,"[30,40)"
30,F,1,2011,19787,"[30,40)"
29,M,1,2011,12191,"[20,30)"
35,F,1,2011,14138,"[30,40)"
34,M,2,2011,18372,"[30,40)"
47,M,1,2011,18105,"[40,50)"
37,M,1,2011,11566,"[30,40)"
40,M,1,2011,13524,"[40,50)"
26,M,1,2011,14432,"[20,30)"
49,M,1,2011,12947,"[40,50)"
43,M,1,2011,13851,"[40,50)"
63,M,1,2011,22642,"[60,70)"
41,M,1,2011,13483,"[40,50)"
43,F,1,2011,18113,"[40,50)"
66,M,1,2011,22661,"[60,70)"
26,M,1,2011,11889,"[20,30)"
43,M,1,2011,13947,"[40,50)"
31,M,1,2011,15961,"[30,40)"
35,M,2,2011,14526,"[30,40)"
33,M,1,2011,19203,"[30,40)"
49,M,1,2011,15073,"[40,50)"
35,F,2,2012,16556,"[30,40)"
34,F,2,2011,16412,"[30,40)"
37,F,1,2011,13324,"[30,40)"
29,F,1,2011,15998,"[20,30)"
29,M,1,2011,15260,"[20,30)"
50,F,1,2011,22256,"[50,60)"
50,M,2,2011,12799,"[50,60)"
52,M,1,2011,13830,"[50,60)"
43,M,1,2011,13524,"[40,50)"
29,F,1,2011,18627,"[20,30)"
49,F,1,2011,21153,"[40,50)"
43,F,1,2011,16122,"[40,50)"
49,M,1,2011,16677,"[40,50)"
44,M,1,2011,16502,"[40,50)"
45,M,2,2011,14685,"[40,50)"
46,M,2,2012,16070,"[40,50)"
47,M,1,2011,14918,"[40,50)"
34,M,1,2011,14201,"[30,40)"
36,M,1,2011,15502,"[30,40)"
38,F,1,2011,13410,"[30,40)"
42,M,1,2011,12581,"[40,50)"
36,M,1,2011,14116,"[30,40)"
42,F,1,2011,13878,"[40,50)"
27,M,2,2011,9470,"[20,30)"
28,M,1,2011,15338,"[20,30)"
19,M,1,2011,13303,"[10,20)"
17,M,1,2011,21160,"[10,20)"
36,F,1,2011,13641,"[30,40)"
60,F,2,2011,22156,"[60,70)"
61,F,2,2012,19975,"[60,70)"
34,F,1,2011,19419,"[30,40)"
29,F,1,2011,17507,"[20,30)"
68,M,1,2011,19168,"[60,70)"
39,M,2,2011,14895,"[30,40)"
22,M,2,2012,18158,"[20,30)"
30,F,1,2011,16368,"[30,40)"
33,M,1,2011,17334,"[30,40)"
32,M,1,2011,14914,"[30,40)"
38,M,1,2011,18239,"[30,40)"
32,F,1,2011,20906,"[30,40)"
35,F,1,2011,15517,"[30,40)"
45,M,1,2011,18406,"[40,50)"
24,M,1,2011,11305,"[20,30)"
29,F,2,2012,14648,"[20,30)"
28,F,2,2011,15350,"[20,30)"
46,M,2,2011,15589,"[40,50)"
50,M,2,2015,15605,"[50,60)"
46,F,2,2012,16744,"[40,50)"
45,F,2,2011,15050,"[40,50)"
33,M,1,2011,15086,"[30,40)"
25,M,1,2011,14205,"[20,30)"
37,F,1,2011,16666,"[30,40)"
32,M,2,2011,12604,"[30,40)"
36,F,1,2011,15869,"[30,40)"
29,M,1,2011,13720,"[20,30)"
47,F,1,2011,14190,"[40,50)"
43,M,1,2011,12579,"[40,50)"
39,M,1,2011,12760,"[30,40)"
32,M,1,2011,14084,"[30,40)"
59,M,1,2011,20222,"[50,60)"
38,M,1,2011,21262,"[30,40)"
31,M,1,2011,14311,"[30,40)"
45,M,1,2011,16244,"[40,50)"
36,M,1,2011,15621,"[30,40)"
34,M,1,2011,11042,"[30,40)"
31,M,1,2011,18624,"[30,40)"
39,F,1,2011,17624,"[30,40)"
27,F,1,2011,20867,"[20,30)"
37,M,2,2012,15489,"[30,40)"
36,M,2,2011,13897,"[30,40)"
30,M,3,2012,13001,"[30,40)"
29,M,3,2011,13170,"[20,30)"
50,M,3,2012,15365,"[50,60)"
54,F,2,2011,14958,"[50,60)"
55,F,2,2012,17173,"[50,60)"
43,M,1,2011,13802,"[40,50)"
33,M,1,2011,17832,"[30,40)"
37,M,1,2011,13177,"[30,40)"
41,M,1,2011,16432,"[40,50)"
39,M,3,2011,17233,"[30,40)"
40,M,3,2012,15067,"[40,50)"
57,M,3,2011,19565,"[50,60)"
26,F,1,2011,19405,"[20,30)"
37,M,5,2014,15384,"[30,40)"
17,M,5,2012,19300,"[10,20)"
36,M,5,2011,14108,"[30,40)"
35,M,5,2015,18773,"[30,40)"
31,M,1,2011,16007,"[30,40)"
26,M,1,2011,14064,"[20,30)"
42,F,1,2011,19344,"[40,50)"
50,F,1,2011,13715,"[50,60)"
30,F,1,2011,18088,"[30,40)"
50,M,1,2011,14336,"[50,60)"
55,F,1,2011,17591,"[50,60)"
40,F,1,2011,16414,"[40,50)"
20,M,1,2011,13996,"[20,30)"
27,M,1,2011,13262,"[20,30)"
59,F,1,2011,19909,"[50,60)"
46,M,1,2011,11196,"[40,50)"
38,M,1,2011,14438,"[30,40)"
40,F,1,2011,19807,"[40,50)"
56,F,1,2011,18089,"[50,60)"
35,M,1,2011,18115,"[30,40)"
46,F,1,2011,17636,"[40,50)"
33,M,1,2011,18707,"[30,40)"
59,M,1,2011,13344,"[50,60)"
48,M,1,2011,16084,"[40,50)"
21,M,2,2012,14880,"[20,30)"
20,M,2,2011,18293,"[20,30)"
43,M,3,2012,16645,"[40,50)"
63,M,3,2011,19594,"[60,70)"
42,M,3,2011,18450,"[40,50)"
40,M,2,2011,13991,"[40,50)"
41,M,2,2012,16666,"[40,50)"
44,F,1,2011,14034,"[40,50)"
50,M,1,2011,15218,"[50,60)"
45,M,3,2014,20863,"[40,50)"
42,M,3,2011,16777,"[40,50)"
43,M,3,2012,16498,"[40,50)"
43,M,1,2011,15982,"[40,50)"
33,M,1,2011,18192,"[30,40)"
80,M,1,2011,21863,"[80,90)"
34,M,1,2011,16147,"[30,40)"
45,M,1,2011,15285,"[40,50)"
36,F,2,2011,14969,"[30,40)"
40,M,1,2011,16629,"[40,50)"
32,M,2,2011,15646,"[30,40)"
35,M,2,2014,18095,"[30,40)"
37,M,1,2011,19023,"[30,40)"
33,M,1,2011,17627,"[30,40)"
38,M,1,2011,13403,"[30,40)"
39,M,1,2011,13821,"[30,40)"
66,M,1,2011,15458,"[60,70)"
49,M,1,2011,17694,"[40,50)"
37,M,1,2011,17258,"[30,40)"
46,M,1,2011,12694,"[40,50)"
21,M,1,2011,18242,"[20,30)"
17,M,2,2011,13736,"[10,20)"
18,M,2,2012,14743,"[10,20)"
35,M,1,2011,22300,"[30,40)"
39,M,1,2011,14910,"[30,40)"
26,M,1,2011,13065,"[20,30)"
41,M,1,2011,18014,"[40,50)"
33,F,1,2011,19770,"[30,40)"
30,F,1,2011,14235,"[30,40)"
45,M,2,2011,12355,"[40,50)"
54,M,1,2011,13210,"[50,60)"
38,F,1,2011,16492,"[30,40)"
23,M,1,2011,20813,"[20,30)"
54,F,1,2011,19332,"[50,60)"
27,M,1,2011,15388,"[20,30)"
55,M,1,2011,17331,"[50,60)"
30,M,1,2011,9774,"[30,40)"
28,F,1,2011,15708,"[20,30)"
46,F,1,2011,19843,"[40,50)"
49,F,1,2011,16860,"[40,50)"
34,M,2,2011,19678,"[30,40)"
35,M,2,2012,16812,"[30,40)"
26,M,1,2011,18121,"[20,30)"
31,M,1,2011,16573,"[30,40)"
54,F,1,2011,14720,"[50,60)"
36,M,1,2011,16121,"[30,40)"
44,M,1,2011,14430,"[40,50)"
38,M,1,2011,11973,"[30,40)"
26,M,1,2011,13523,"[20,30)"
42,M,1,2011,13067,"[40,50)"
26,M,1,2011,14315,"[20,30)"
29,M,1,2011,12738,"[20,30)"
29,F,1,2011,18284,"[20,30)"
39,M,1,2011,17481,"[30,40)"
33,F,1,2011,13462,"[30,40)"
32,M,1,2011,13458,"[30,40)"
29,F,2,2012,18876,"[20,30)"
28,F,2,2011,18197,"[20,30)"
40,F,1,2011,16483,"[40,50)"
28,F,1,2011,18221,"[20,30)"
58,M,2,2012,21490,"[50,60)"
57,M,2,2011,18948,"[50,60)"
45,M,1,2011,14632,"[40,50)"
38,F,1,2011,16772,"[30,40)"
37,M,1,2011,21013,"[30,40)"
41,M,3,2011,12240,"[40,50)"
42,M,3,2012,11974,"[40,50)"
44,M,1,2011,23279,"[40,50)"
45,M,1,2011,23784,"[40,50)"
43,M,1,2011,13741,"[40,50)"
49,M,1,2011,17668,"[40,50)"
24,F,1,2011,18159,"[20,30)"
29,M,2,2011,14308,"[20,30)"
25,M,1,2011,11170,"[20,30)"
37,M,1,2011,13003,"[30,40)"
26,F,1,2011,18148,"[20,30)"
34,M,2,2011,13112,"[30,40)"
35,M,2,2012,12976,"[30,40)"
33,M,1,2011,17216,"[30,40)"
54,F,1,2011,15215,"[50,60)"
47,M,1,2011,13562,"[40,50)"
45,M,1,2011,15991,"[40,50)"
42,F,1,2011,18119,"[40,50)"
53,F,1,2011,17911,"[50,60)"
37,F,1,2011,20476,"[30,40)"
33,F,1,2011,14093,"[30,40)"
27,M,2,2011,18600,"[20,30)"
28,M,2,2012,20171,"[20,30)"
22,F,1,2011,16901,"[20,30)"
48,F,1,2011,17129,"[40,50)"
45,M,1,2011,13498,"[40,50)"
48,F,1,2011,15872,"[40,50)"
41,F,1,2011,16163,"[40,50)"
33,M,2,2012,16454,"[30,40)"
32,M,2,2011,17758,"[30,40)"
45,M,1,2011,19285,"[40,50)"
38,F,1,2011,16553,"[30,40)"
