Id,Age Category,Sex,Time,Year,ageFactor,day_no,temp,flu,num,sdTime,meanTime,ran_more_than_once
11372,25,F,20866,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11373,24,M,15997,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11374,26,M,12018,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11375,27,M,15360,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11376,31,M,12684,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11377,56,F,12538,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11378,29,M,15075,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11379,50,M,17743,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11380,38,F,16132,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11381,35,M,12448,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11382,42,M,15376,2009,"[40,50)",25.0,68.0,1.06,2,2109.2995282794714,16867.5,1
11382,41,M,18359,2008,"[40,50)",27.0,68.0,0.79,2,2109.2995282794714,16867.5,1
11383,45,M,13858,2009,"[40,50)",25.0,68.0,1.06,2,1030.2545801887998,14586.5,1
11383,44,M,15315,2008,"[40,50)",27.0,68.0,0.79,2,1030.2545801887998,14586.5,1
11384,25,F,15170,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11385,53,M,16016,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11386,34,M,14856,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11387,41,M,13620,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11388,39,M,20252,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11389,28,M,24535,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11390,49,M,14003,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11391,33,F,17411,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11392,42,M,14458,2009,"[40,50)",25.0,68.0,1.06,2,344.36100243784864,14701.5,1
11392,41,M,14945,2008,"[40,50)",27.0,68.0,0.79,2,344.36100243784864,14701.5,1
11393,29,F,17622,2008,"[20,30)",27.0,68.0,0.79,2,347.8965363437814,17868.0,1
11393,30,F,18114,2009,"[30,40)",25.0,68.0,1.06,2,347.8965363437814,17868.0,1
11394,22,F,14807,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11395,41,M,14070,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11396,27,F,13361,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11397,40,M,13716,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11398,24,M,19661,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11399,35,F,15141,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11400,32,M,12132,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11401,46,M,13937,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11402,44,M,13927,2008,"[40,50)",27.0,68.0,0.79,2,1085.4089091213505,14694.5,1
11402,46,M,15462,2010,"[40,50)",31.0,71.0,1.3,2,1085.4089091213505,14694.5,1
11403,43,F,15292,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11404,33,F,17882,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11405,35,M,13412,2010,"[30,40)",31.0,71.0,1.3,2,514.7737367038065,13048.0,1
11405,33,M,12684,2008,"[30,40)",27.0,68.0,0.79,2,514.7737367038065,13048.0,1
11406,39,M,14251,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11407,38,M,14476,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11408,48,F,20670,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11409,45,M,16933,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11410,37,F,13227,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11411,56,M,18095,2008,"[50,60)",27.0,68.0,0.79,2,471.6402230514272,17761.5,1
11411,57,M,17428,2009,"[50,60)",25.0,68.0,1.06,2,471.6402230514272,17761.5,1
11412,35,F,18861,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11413,33,M,11472,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11414,34,M,15856,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11415,25,M,14013,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11416,40,F,16172,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11417,43,M,13747,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11418,39,M,17169,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11419,26,M,15742,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11420,26,M,13893,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11421,45,M,13417,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11422,28,F,17390,2009,"[20,30)",25.0,68.0,1.06,2,395.97979746446663,17110.0,1
11422,27,F,16830,2008,"[20,30)",27.0,68.0,0.79,2,395.97979746446663,17110.0,1
11423,47,M,18485,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11424,44,M,21715,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11425,37,M,20121,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11426,33,F,13411,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11427,62,M,16084,2008,"[60,70)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11428,31,M,16193,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11429,36,F,15112,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11430,33,M,20993,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11431,27,F,16034,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11432,41,F,15462,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11433,43,M,16415,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11434,41,M,21010,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11435,48,M,10809,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11436,41,F,21287,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11437,56,M,14736,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11438,47,M,17327,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11439,30,M,11319,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11440,22,F,14037,2008,"[20,30)",27.0,68.0,0.79,2,499.9244942988891,14390.5,1
11440,23,F,14744,2009,"[20,30)",25.0,68.0,1.06,2,499.9244942988891,14390.5,1
11441,24,F,13905,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11442,25,M,18121,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11443,40,M,13796,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11444,38,M,17613,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11445,51,F,17340,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11446,51,M,13918,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11447,29,F,13355,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11448,30,M,16657,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11449,26,F,14200,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11450,28,F,16429,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11451,40,M,16288,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11452,57,M,16244,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11453,45,M,15394,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11454,24,M,16863,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11455,27,F,17474,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11456,45,M,15813,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11457,48,F,14311,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11458,50,M,15473,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11459,42,F,15959,2010,"[40,50)",31.0,71.0,1.3,3,248.0107524550767,16021.666666666666,1
11459,40,F,16295,2008,"[40,50)",27.0,68.0,0.79,3,248.0107524550767,16021.666666666666,1
11459,41,F,15811,2009,"[40,50)",25.0,68.0,1.06,3,248.0107524550767,16021.666666666666,1
11460,49,M,14443,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11461,29,M,13806,2008,"[20,30)",27.0,68.0,0.79,2,392.44426355853386,14083.5,1
11461,30,M,14361,2009,"[30,40)",25.0,68.0,1.06,2,392.44426355853386,14083.5,1
11462,52,F,19632,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11463,46,F,23986,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11464,51,F,16094,2011,"[50,60)",30.0,63.0,4.0,2,1817.264427649427,14809.0,1
11464,48,F,13524,2008,"[40,50)",27.0,68.0,0.79,2,1817.264427649427,14809.0,1
11465,28,F,18864,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11466,49,M,19823,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11467,55,M,12873,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11468,36,F,15303,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11469,44,F,18722,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11470,34,F,16525,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11471,38,M,19175,2008,"[30,40)",27.0,68.0,0.79,2,547.3006486383878,19562.0,1
11471,40,M,19949,2010,"[40,50)",31.0,71.0,1.3,2,547.3006486383878,19562.0,1
11472,28,F,18090,2009,"[20,30)",25.0,68.0,1.06,2,540.9366876077089,18472.5,1
11472,27,F,18855,2008,"[20,30)",27.0,68.0,0.79,2,540.9366876077089,18472.5,1
11473,43,F,23395,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11474,29,M,12726,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11475,47,F,20389,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11476,40,M,14074,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11477,40,F,15400,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11478,24,M,16506,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11479,28,M,13982,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11480,37,M,10759,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11481,37,F,23477,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11482,34,M,11356,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11483,43,M,14542,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11484,42,F,17748,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11485,60,M,20462,2008,"[60,70)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11486,34,M,18252,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11487,36,M,19490,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11488,29,F,20619,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11489,25,F,16716,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11490,32,F,23194,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11491,47,F,16351,2014,"[40,50)",33.0,76.0,3.0,3,557.0215435690078,16990.0,1
11491,42,F,17246,2009,"[40,50)",25.0,68.0,1.06,3,557.0215435690078,16990.0,1
11491,41,F,17373,2008,"[40,50)",27.0,68.0,0.79,3,557.0215435690078,16990.0,1
11492,36,F,14135,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11493,42,M,16961,2008,"[40,50)",27.0,68.0,0.79,2,3105.612982971317,19157.0,1
11493,46,M,21353,2012,"[40,50)",29.0,72.0,1.1,2,3105.612982971317,19157.0,1
11494,43,M,13811,2012,"[40,50)",29.0,72.0,1.1,4,168.8559543911121,14032.5,1
11494,40,M,14131,2009,"[40,50)",25.0,68.0,1.06,4,168.8559543911121,14032.5,1
11494,39,M,14192,2008,"[30,40)",27.0,68.0,0.79,4,168.8559543911121,14032.5,1
11494,42,M,13996,2011,"[40,50)",30.0,63.0,4.0,4,168.8559543911121,14032.5,1
11495,38,F,14558,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11496,37,F,18686,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11497,34,M,14288,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11498,18,M,15427,2008,"[10,20)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11499,33,M,13627,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11500,46,M,18778,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11501,53,M,17326,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11502,44,F,18728,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11503,31,M,13055,2008,"[30,40)",27.0,68.0,0.79,2,222.73863607376248,13212.5,1
11503,32,M,13370,2009,"[30,40)",25.0,68.0,1.06,2,222.73863607376248,13212.5,1
11504,40,M,15457,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11505,31,F,17351,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11506,24,M,14653,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11507,49,F,17372,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11508,35,M,13130,2008,"[30,40)",27.0,68.0,0.79,5,729.0482151408095,14085.4,1
11508,37,M,14199,2010,"[30,40)",31.0,71.0,1.3,5,729.0482151408095,14085.4,1
11508,39,M,15167,2012,"[30,40)",29.0,72.0,1.1,5,729.0482151408095,14085.4,1
11508,38,M,13936,2011,"[30,40)",30.0,63.0,4.0,5,729.0482151408095,14085.4,1
11508,36,M,13995,2009,"[30,40)",25.0,68.0,1.06,5,729.0482151408095,14085.4,1
11509,29,M,16555,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11510,35,F,16436,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11511,34,F,16395,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11512,38,F,19430,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11513,39,M,19418,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11514,44,M,20303,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11515,35,M,13604,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11516,36,M,17378,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11517,46,M,15285,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11518,41,M,15058,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11519,31,M,13514,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11520,48,F,16793,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11521,37,M,12179,2008,"[30,40)",27.0,68.0,0.79,2,1068.4383463728734,11423.5,1
11521,38,M,10668,2009,"[30,40)",25.0,68.0,1.06,2,1068.4383463728734,11423.5,1
11522,68,M,14859,2008,"[60,70)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11523,25,F,12355,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11524,28,F,14250,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11525,33,F,12620,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11526,29,M,14208,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11527,42,M,13885,2011,"[40,50)",30.0,63.0,4.0,2,89.80256121069154,13821.5,1
11527,39,M,13758,2008,"[30,40)",27.0,68.0,0.79,2,89.80256121069154,13821.5,1
11528,48,M,14470,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11529,31,M,17905,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11530,40,F,17617,2008,"[40,50)",27.0,68.0,0.79,2,1227.5373721398464,16749.0,1
11530,41,F,15881,2009,"[40,50)",25.0,68.0,1.06,2,1227.5373721398464,16749.0,1
11531,29,F,14392,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11532,34,F,15115,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11533,26,F,20965,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11534,25,F,14260,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11535,45,F,17550,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11536,63,F,17510,2008,"[60,70)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11537,36,M,17199,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11538,50,M,18527,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11539,43,M,18116,2008,"[40,50)",27.0,68.0,0.79,3,2855.2902362690443,14856.333333333334,1
11539,46,M,12798,2011,"[40,50)",30.0,63.0,4.0,3,2855.2902362690443,14856.333333333334,1
11539,47,M,13655,2012,"[40,50)",29.0,72.0,1.1,3,2855.2902362690443,14856.333333333334,1
11540,24,F,18498,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11541,49,M,15222,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11542,29,F,19639,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11543,34,F,16693,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11544,35,F,14269,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11545,58,F,22020,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11546,41,M,17086,2008,"[40,50)",27.0,68.0,0.79,3,1466.402855061778,18441.333333333332,1
11546,43,M,19998,2010,"[40,50)",31.0,71.0,1.3,3,1466.402855061778,18441.333333333332,1
11546,42,M,18240,2011,"[40,50)",30.0,63.0,4.0,3,1466.402855061778,18441.333333333332,1
11547,36,M,17817,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11548,40,M,12922,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11549,36,M,20555,2008,"[30,40)",27.0,68.0,0.79,2,557.907250356186,20949.5,1
11549,38,M,21344,2010,"[30,40)",31.0,71.0,1.3,2,557.907250356186,20949.5,1
11550,23,M,15644,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11551,30,M,11944,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11552,25,M,12995,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11553,41,F,20434,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11554,40,M,13392,2015,"[40,50)",25.0,60.0,1.9,2,871.1555544218265,12776.0,1
11554,36,M,12160,2008,"[30,40)",27.0,68.0,0.79,2,871.1555544218265,12776.0,1
11555,27,F,16838,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11556,44,M,14347,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11557,47,M,12342,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11558,41,M,16878,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11559,44,M,14455,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11560,27,M,14229,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11561,27,F,17565,2010,"[20,30)",31.0,71.0,1.3,3,1236.1643633972521,18519.666666666668,1
11561,26,F,18078,2009,"[20,30)",25.0,68.0,1.06,3,1236.1643633972521,18519.666666666668,1
11561,25,F,19916,2008,"[20,30)",27.0,68.0,0.79,3,1236.1643633972521,18519.666666666668,1
11562,35,F,17019,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11563,26,F,17625,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11564,67,M,15473,2008,"[60,70)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11565,33,M,18863,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11566,37,M,11732,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11567,47,M,16975,2014,"[40,50)",33.0,76.0,3.0,3,1232.5081473699609,15962.333333333334,1
11567,38,M,14590,2009,"[30,40)",25.0,68.0,1.06,3,1232.5081473699609,15962.333333333334,1
11567,41,M,16322,2008,"[40,50)",27.0,68.0,0.79,3,1232.5081473699609,15962.333333333334,1
11568,30,F,19639,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11569,33,M,12044,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11570,40,M,15379,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11571,39,M,12801,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11572,39,M,17119,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11573,23,M,15794,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11574,31,F,14612,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11575,33,F,13799,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11576,52,F,17686,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11577,28,M,14939,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11578,52,M,13113,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11579,46,M,11828,2008,"[40,50)",27.0,68.0,0.79,2,2961.363199609261,13922.0,1
11579,52,M,16016,2014,"[50,60)",33.0,76.0,3.0,2,2961.363199609261,13922.0,1
11580,33,M,17250,2008,"[30,40)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11581,54,M,17818,2010,"[50,60)",31.0,71.0,1.3,2,1098.8439379638949,17041.0,1
11581,52,M,16264,2008,"[50,60)",27.0,68.0,0.79,2,1098.8439379638949,17041.0,1
11582,59,M,20042,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11583,44,M,13007,2008,"[40,50)",27.0,68.0,0.79,2,568.5138520739843,12605.0,1
11583,47,M,12203,2011,"[40,50)",30.0,63.0,4.0,2,568.5138520739843,12605.0,1
11584,49,M,14927,2008,"[40,50)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11585,50,M,14500,2008,"[50,60)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11586,29,M,11212,2008,"[20,30)",27.0,68.0,0.79,1,1158.9599609975492,16149.73558455299,0
11587,47,M,15533,2008,"[40,50)",27.0,68.0,0.79,4,746.2664850217157,14617.5,1
11587,49,M,14710,2010,"[40,50)",31.0,71.0,1.3,4,746.2664850217157,14617.5,1
11587,50,M,14511,2011,"[50,60)",30.0,63.0,4.0,4,746.2664850217157,14617.5,1
